No.	Size	Cred	Members
1	2	0.15166666666666667	{t2,t5}
2	3	0.08444444444444445	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.12911111111111112	{t1,t5}
5	3	0.104	{t2,t3,t5}
6	4	0.1998888888888889	{t1,t2,t3,t5}
7	2	0.1821111111111111	{t3,t5}
8	3	0.11788888888888889	{t1,t3,t5}
9	3	0.08744444444444445	{t2,t4,t5}
10	4	0.09955555555555555	{t1,t2,t4,t5}
11	2	0.14222222222222222	{t4,t5}
12	3	0.06433333333333334	{t1,t4,t5}
13	4	0.1608888888888889	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.08933333333333333	{t3,t4,t5}
16	4	0.13377777777777777	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.18533333333333332	{t1,t2}
19	1	1.0	{t1}
20	2	0.13444444444444445	{t2,t3}
21	3	0.11288888888888889	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.1791111111111111	{t1,t3}
24	2	0.14788888888888888	{t2,t4}
25	3	0.067	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.08811111111111111	{t1,t4}
28	3	0.05477777777777778	{t2,t3,t4}
29	4	0.10188888888888889	{t1,t2,t3,t4}
30	2	0.13055555555555556	{t3,t4}
31	3	0.051333333333333335	{t1,t3,t4}

