No.	Size	Cred	Members
1	2	0.13477777777777777	{t2,t5}
2	3	0.07633333333333334	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.14044444444444446	{t1,t5}
5	3	0.08888888888888889	{t2,t3,t5}
6	4	0.1448888888888889	{t1,t2,t3,t5}
7	2	0.14022222222222222	{t3,t5}
8	3	0.0791111111111111	{t1,t3,t5}
9	3	0.08144444444444444	{t2,t4,t5}
10	4	0.11955555555555555	{t1,t2,t4,t5}
11	2	0.1308888888888889	{t4,t5}
12	3	0.076	{t1,t4,t5}
13	4	0.15033333333333335	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.08388888888888889	{t3,t4,t5}
16	4	0.14988888888888888	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.13466666666666666	{t1,t2}
19	1	1.0	{t1}
20	2	0.15577777777777777	{t2,t3}
21	3	0.08333333333333333	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.14322222222222222	{t1,t3}
24	2	0.14144444444444446	{t2,t4}
25	3	0.0768888888888889	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.14844444444444443	{t1,t4}
28	3	0.099	{t2,t3,t4}
29	4	0.1608888888888889	{t1,t2,t3,t4}
30	2	0.16055555555555556	{t3,t4}
31	3	0.09911111111111111	{t1,t3,t4}

