No.	Size	Cred	Members
1	2	0.13444444444444445	{t2,t5}
2	3	0.06955555555555555	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.15322222222222223	{t1,t5}
5	3	0.06877777777777777	{t2,t3,t5}
6	4	0.12044444444444445	{t1,t2,t3,t5}
7	2	0.1728888888888889	{t3,t5}
8	3	0.08877777777777777	{t1,t3,t5}
9	3	0.09911111111111111	{t2,t4,t5}
10	4	0.16522222222222221	{t1,t2,t4,t5}
11	2	0.15433333333333332	{t4,t5}
12	3	0.10633333333333334	{t1,t4,t5}
13	4	0.12488888888888888	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.09077777777777778	{t3,t4,t5}
16	4	0.20666666666666667	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.15388888888888888	{t1,t2}
19	1	1.0	{t1}
20	2	0.11177777777777778	{t2,t3}
21	3	0.07288888888888889	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.142	{t1,t3}
24	2	0.1282222222222222	{t2,t4}
25	3	0.07166666666666667	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.14566666666666667	{t1,t4}
28	3	0.059222222222222225	{t2,t3,t4}
29	4	0.12788888888888889	{t1,t2,t3,t4}
30	2	0.12033333333333333	{t3,t4}
31	3	0.111	{t1,t3,t4}

