No.	Size	Cred	Members
1	2	0.14177777777777778	{t2,t5}
2	3	0.08311111111111111	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.1461111111111111	{t1,t5}
5	3	0.08622222222222223	{t2,t3,t5}
6	4	0.13822222222222222	{t1,t2,t3,t5}
7	2	0.1491111111111111	{t3,t5}
8	3	0.08788888888888889	{t1,t3,t5}
9	3	0.08444444444444445	{t2,t4,t5}
10	4	0.14244444444444446	{t1,t2,t4,t5}
11	2	0.13133333333333333	{t4,t5}
12	3	0.08122222222222222	{t1,t4,t5}
13	4	0.1411111111111111	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.08244444444444445	{t3,t4,t5}
16	4	0.147	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.13233333333333333	{t1,t2}
19	1	1.0	{t1}
20	2	0.1391111111111111	{t2,t3}
21	3	0.078	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.1341111111111111	{t1,t3}
24	2	0.15144444444444444	{t2,t4}
25	3	0.08844444444444445	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.14822222222222223	{t1,t4}
28	3	0.091	{t2,t3,t4}
29	4	0.15066666666666667	{t1,t2,t3,t4}
30	2	0.151	{t3,t4}
31	3	0.09322222222222222	{t1,t3,t4}

