No.	Size	Cred	Members
1	2	0.16177777777777777	{t2,t5}
2	3	0.11711111111111111	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.14144444444444446	{t1,t5}
5	3	0.09811111111111111	{t2,t3,t5}
6	4	0.1661111111111111	{t1,t2,t3,t5}
7	2	0.15477777777777776	{t3,t5}
8	3	0.08977777777777778	{t1,t3,t5}
9	3	0.091	{t2,t4,t5}
10	4	0.168	{t1,t2,t4,t5}
11	2	0.11922222222222222	{t4,t5}
12	3	0.06	{t1,t4,t5}
13	4	0.13244444444444445	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.079	{t3,t4,t5}
16	4	0.108	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.18088888888888888	{t1,t2}
19	1	1.0	{t1}
20	2	0.137	{t2,t3}
21	3	0.07577777777777778	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.11633333333333333	{t1,t3}
24	2	0.16377777777777777	{t2,t4}
25	3	0.09433333333333334	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.13311111111111112	{t1,t4}
28	3	0.07722222222222222	{t2,t3,t4}
29	4	0.12355555555555556	{t1,t2,t3,t4}
30	2	0.12744444444444444	{t3,t4}
31	3	0.08377777777777778	{t1,t3,t4}

