No.	Size	Cred	Members
1	2	0.15233333333333332	{t2,t5}
2	3	0.092	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.14866666666666667	{t1,t5}
5	3	0.08511111111111111	{t2,t3,t5}
6	4	0.15611111111111112	{t1,t2,t3,t5}
7	2	0.11988888888888889	{t3,t5}
8	3	0.08733333333333333	{t1,t3,t5}
9	3	0.07533333333333334	{t2,t4,t5}
10	4	0.15244444444444444	{t1,t2,t4,t5}
11	2	0.14344444444444446	{t4,t5}
12	3	0.09177777777777778	{t1,t4,t5}
13	4	0.11966666666666667	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.08066666666666666	{t3,t4,t5}
16	4	0.15544444444444444	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.15655555555555556	{t1,t2}
19	1	1.0	{t1}
20	2	0.13422222222222221	{t2,t3}
21	3	0.09144444444444444	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.1448888888888889	{t1,t3}
24	2	0.14666666666666667	{t2,t4}
25	3	0.09011111111111111	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.1388888888888889	{t1,t4}
28	3	0.076	{t2,t3,t4}
29	4	0.14966666666666667	{t1,t2,t3,t4}
30	2	0.131	{t3,t4}
31	3	0.08033333333333334	{t1,t3,t4}

