No.	Size	Cred	Members
1	2	0.1451111111111111	{t2,t5}
2	3	0.124	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.171	{t1,t5}
5	3	0.10577777777777778	{t2,t3,t5}
6	4	0.16755555555555557	{t1,t2,t3,t5}
7	2	0.15122222222222223	{t3,t5}
8	3	0.07388888888888889	{t1,t3,t5}
9	3	0.08344444444444445	{t2,t4,t5}
10	4	0.16477777777777777	{t1,t2,t4,t5}
11	2	0.13855555555555554	{t4,t5}
12	3	0.09211111111111112	{t1,t4,t5}
13	4	0.14266666666666666	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.0811111111111111	{t3,t4,t5}
16	4	0.12166666666666667	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.13922222222222222	{t1,t2}
19	1	1.0	{t1}
20	2	0.153	{t2,t3}
21	3	0.07366666666666667	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.13944444444444445	{t1,t3}
24	2	0.14122222222222222	{t2,t4}
25	3	0.08388888888888889	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.12533333333333332	{t1,t4}
28	3	0.06277777777777778	{t2,t3,t4}
29	4	0.10844444444444444	{t1,t2,t3,t4}
30	2	0.13655555555555557	{t3,t4}
31	3	0.07355555555555555	{t1,t3,t4}

