No.	Size	Cred	Members
1	2	0.14322222222222222	{t2,t5}
2	3	0.09133333333333334	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.15355555555555556	{t1,t5}
5	3	0.08277777777777778	{t2,t3,t5}
6	4	0.1497777777777778	{t1,t2,t3,t5}
7	2	0.14144444444444446	{t3,t5}
8	3	0.093	{t1,t3,t5}
9	3	0.08511111111111111	{t2,t4,t5}
10	4	0.1398888888888889	{t1,t2,t4,t5}
11	2	0.14255555555555555	{t4,t5}
12	3	0.08655555555555555	{t1,t4,t5}
13	4	0.13333333333333333	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.08966666666666667	{t3,t4,t5}
16	4	0.15444444444444444	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.14644444444444443	{t1,t2}
19	1	1.0	{t1}
20	2	0.13477777777777777	{t2,t3}
21	3	0.08255555555555555	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.14344444444444446	{t1,t3}
24	2	0.13866666666666666	{t2,t4}
25	3	0.0758888888888889	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.14422222222222222	{t1,t4}
28	3	0.07888888888888888	{t2,t3,t4}
29	4	0.13444444444444445	{t1,t2,t3,t4}
30	2	0.14988888888888888	{t3,t4}
31	3	0.08411111111111111	{t1,t3,t4}

