No.	Size	Cred	Members
1	2	0.15766666666666668	{t2,t5}
2	3	0.11077777777777778	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.18288888888888888	{t1,t5}
5	3	0.11033333333333334	{t2,t3,t5}
6	4	0.15533333333333332	{t1,t2,t3,t5}
7	2	0.1322222222222222	{t3,t5}
8	3	0.07811111111111112	{t1,t3,t5}
9	3	0.08911111111111111	{t2,t4,t5}
10	4	0.16355555555555557	{t1,t2,t4,t5}
11	2	0.12244444444444444	{t4,t5}
12	3	0.086	{t1,t4,t5}
13	4	0.142	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.06711111111111111	{t3,t4,t5}
16	4	0.1302222222222222	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.12244444444444444	{t1,t2}
19	1	1.0	{t1}
20	2	0.12955555555555556	{t2,t3}
21	3	0.07744444444444444	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.12655555555555556	{t1,t3}
24	2	0.1612222222222222	{t2,t4}
25	3	0.08055555555555556	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.126	{t1,t4}
28	3	0.08777777777777777	{t2,t3,t4}
29	4	0.13266666666666665	{t1,t2,t3,t4}
30	2	0.14822222222222223	{t3,t4}
31	3	0.07977777777777778	{t1,t3,t4}

