No.	Size	Cred	Members
1	2	0.1507777777777778	{t2,t5}
2	3	0.08933333333333333	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.13366666666666666	{t1,t5}
5	3	0.09144444444444444	{t2,t3,t5}
6	4	0.15088888888888888	{t1,t2,t3,t5}
7	2	0.14322222222222222	{t3,t5}
8	3	0.07788888888888888	{t1,t3,t5}
9	3	0.09333333333333334	{t2,t4,t5}
10	4	0.1491111111111111	{t1,t2,t4,t5}
11	2	0.1398888888888889	{t4,t5}
12	3	0.07577777777777778	{t1,t4,t5}
13	4	0.14244444444444446	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.08611111111111111	{t3,t4,t5}
16	4	0.13233333333333333	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.1521111111111111	{t1,t2}
19	1	1.0	{t1}
20	2	0.14255555555555555	{t2,t3}
21	3	0.08877777777777777	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.13855555555555554	{t1,t3}
24	2	0.14122222222222222	{t2,t4}
25	3	0.09211111111111112	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.13844444444444445	{t1,t4}
28	3	0.082	{t2,t3,t4}
29	4	0.14677777777777778	{t1,t2,t3,t4}
30	2	0.13966666666666666	{t3,t4}
31	3	0.08155555555555556	{t1,t3,t4}

