No.	Size	Cred	Members
1	2	0.09	{t2,t5}
2	3	0.072	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.14433333333333334	{t1,t5}
5	3	0.086	{t2,t3,t5}
6	4	0.14233333333333334	{t1,t2,t3,t5}
7	2	0.16	{t3,t5}
8	3	0.10122222222222223	{t1,t3,t5}
9	3	0.05688888888888889	{t2,t4,t5}
10	4	0.12144444444444444	{t1,t2,t4,t5}
11	2	0.15477777777777776	{t4,t5}
12	3	0.08188888888888889	{t1,t4,t5}
13	4	0.12611111111111112	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.10088888888888889	{t3,t4,t5}
16	4	0.15233333333333332	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.14922222222222223	{t1,t2}
19	1	1.0	{t1}
20	2	0.14177777777777778	{t2,t3}
21	3	0.08744444444444445	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.15622222222222223	{t1,t3}
24	2	0.141	{t2,t4}
25	3	0.06533333333333333	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.1401111111111111	{t1,t4}
28	3	0.10022222222222223	{t2,t3,t4}
29	4	0.17177777777777778	{t1,t2,t3,t4}
30	2	0.15533333333333332	{t3,t4}
31	3	0.10133333333333333	{t1,t3,t4}

