No.	Size	Cred	Members
1	2	0.15466666666666667	{t2,t5}
2	3	0.09488888888888888	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.16077777777777777	{t1,t5}
5	3	0.09744444444444444	{t2,t3,t5}
6	4	0.17622222222222222	{t1,t2,t3,t5}
7	2	0.14144444444444446	{t3,t5}
8	3	0.07811111111111112	{t1,t3,t5}
9	3	0.07333333333333333	{t2,t4,t5}
10	4	0.13677777777777778	{t1,t2,t4,t5}
11	2	0.12755555555555556	{t4,t5}
12	3	0.08777777777777777	{t1,t4,t5}
13	4	0.14422222222222222	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.08955555555555555	{t3,t4,t5}
16	4	0.14244444444444446	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.13555555555555557	{t1,t2}
19	1	1.0	{t1}
20	2	0.14655555555555555	{t2,t3}
21	3	0.08	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.126	{t1,t3}
24	2	0.12166666666666667	{t2,t4}
25	3	0.07877777777777778	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.145	{t1,t4}
28	3	0.07766666666666666	{t2,t3,t4}
29	4	0.13633333333333333	{t1,t2,t3,t4}
30	2	0.15366666666666667	{t3,t4}
31	3	0.09355555555555556	{t1,t3,t4}

