No.	Size	Cred	Members
1	2	0.142	{t2,t5}
2	3	0.08611111111111111	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.14944444444444444	{t1,t5}
5	3	0.08233333333333333	{t2,t3,t5}
6	4	0.12377777777777778	{t1,t2,t3,t5}
7	2	0.13922222222222222	{t3,t5}
8	3	0.08311111111111111	{t1,t3,t5}
9	3	0.08555555555555555	{t2,t4,t5}
10	4	0.14322222222222222	{t1,t2,t4,t5}
11	2	0.12933333333333333	{t4,t5}
12	3	0.09144444444444444	{t1,t4,t5}
13	4	0.15544444444444444	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.08877777777777777	{t3,t4,t5}
16	4	0.14944444444444444	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.13044444444444445	{t1,t2}
19	1	1.0	{t1}
20	2	0.1358888888888889	{t2,t3}
21	3	0.06755555555555555	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.147	{t1,t3}
24	2	0.15233333333333332	{t2,t4}
25	3	0.07877777777777778	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.15133333333333332	{t1,t4}
28	3	0.09222222222222222	{t2,t3,t4}
29	4	0.14444444444444443	{t1,t2,t3,t4}
30	2	0.15655555555555556	{t3,t4}
31	3	0.09422222222222222	{t1,t3,t4}

