No.	Size	Cred	Members
1	2	0.109	{t2,t5}
2	3	0.08455555555555555	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.13744444444444445	{t1,t5}
5	3	0.08322222222222223	{t2,t3,t5}
6	4	0.123	{t1,t2,t3,t5}
7	2	0.13544444444444445	{t3,t5}
8	3	0.07333333333333333	{t1,t3,t5}
9	3	0.07155555555555555	{t2,t4,t5}
10	4	0.154	{t1,t2,t4,t5}
11	2	0.13433333333333333	{t4,t5}
12	3	0.08033333333333334	{t1,t4,t5}
13	4	0.1418888888888889	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.09422222222222222	{t3,t4,t5}
16	4	0.122	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.14644444444444443	{t1,t2}
19	1	1.0	{t1}
20	2	0.1751111111111111	{t2,t3}
21	3	0.12466666666666666	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.144	{t1,t3}
24	2	0.14955555555555555	{t2,t4}
25	3	0.10622222222222222	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.13655555555555557	{t1,t4}
28	3	0.07355555555555555	{t2,t3,t4}
29	4	0.18755555555555556	{t1,t2,t3,t4}
30	2	0.12744444444444444	{t3,t4}
31	3	0.08455555555555555	{t1,t3,t4}

