No.	Size	Cred	Members
1	2	0.1381111111111111	{t2,t5}
2	3	0.07433333333333333	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.14833333333333334	{t1,t5}
5	3	0.07677777777777778	{t2,t3,t5}
6	4	0.12633333333333333	{t1,t2,t3,t5}
7	2	0.13577777777777778	{t3,t5}
8	3	0.10277777777777777	{t1,t3,t5}
9	3	0.11722222222222223	{t2,t4,t5}
10	4	0.15755555555555556	{t1,t2,t4,t5}
11	2	0.16011111111111112	{t4,t5}
12	3	0.09744444444444444	{t1,t4,t5}
13	4	0.149	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.07277777777777777	{t3,t4,t5}
16	4	0.12277777777777778	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.13144444444444445	{t1,t2}
19	1	1.0	{t1}
20	2	0.14155555555555555	{t2,t3}
21	3	0.05733333333333333	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.16655555555555557	{t1,t3}
24	2	0.14866666666666667	{t2,t4}
25	3	0.08144444444444444	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.13677777777777778	{t1,t4}
28	3	0.10033333333333333	{t2,t3,t4}
29	4	0.12111111111111111	{t1,t2,t3,t4}
30	2	0.14055555555555554	{t3,t4}
31	3	0.09488888888888888	{t1,t3,t4}

