No.	Size	Cred	Members
1	2	0.1358888888888889	{t2,t5}
2	3	0.08511111111111111	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.13255555555555557	{t1,t5}
5	3	0.08044444444444444	{t2,t3,t5}
6	4	0.13433333333333333	{t1,t2,t3,t5}
7	2	0.1391111111111111	{t3,t5}
8	3	0.07266666666666667	{t1,t3,t5}
9	3	0.08288888888888889	{t2,t4,t5}
10	4	0.13433333333333333	{t1,t2,t4,t5}
11	2	0.15066666666666667	{t4,t5}
12	3	0.09	{t1,t4,t5}
13	4	0.15222222222222223	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.11233333333333333	{t3,t4,t5}
16	4	0.151	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.13866666666666666	{t1,t2}
19	1	1.0	{t1}
20	2	0.14733333333333334	{t2,t3}
21	3	0.0811111111111111	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.12833333333333333	{t1,t3}
24	2	0.13966666666666666	{t2,t4}
25	3	0.08255555555555555	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.15088888888888888	{t1,t4}
28	3	0.08455555555555555	{t2,t3,t4}
29	4	0.13444444444444445	{t1,t2,t3,t4}
30	2	0.1691111111111111	{t3,t4}
31	3	0.08977777777777778	{t1,t3,t4}

