No.	Size	Cred	Members
1	2	0.14277777777777778	{t2,t5}
2	3	0.08811111111111111	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.14633333333333334	{t1,t5}
5	3	0.079	{t2,t3,t5}
6	4	0.14422222222222222	{t1,t2,t3,t5}
7	2	0.1481111111111111	{t3,t5}
8	3	0.09055555555555556	{t1,t3,t5}
9	3	0.07855555555555556	{t2,t4,t5}
10	4	0.13422222222222221	{t1,t2,t4,t5}
11	2	0.1388888888888889	{t4,t5}
12	3	0.07888888888888888	{t1,t4,t5}
13	4	0.13744444444444445	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.08733333333333333	{t3,t4,t5}
16	4	0.14822222222222223	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.14677777777777778	{t1,t2}
19	1	1.0	{t1}
20	2	0.13644444444444445	{t2,t3}
21	3	0.08577777777777777	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.14033333333333334	{t1,t3}
24	2	0.14522222222222222	{t2,t4}
25	3	0.082	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.13622222222222222	{t1,t4}
28	3	0.08822222222222222	{t2,t3,t4}
29	4	0.1471111111111111	{t1,t2,t3,t4}
30	2	0.15677777777777777	{t3,t4}
31	3	0.09244444444444444	{t1,t3,t4}

