No.	Size	Cred	Members
1	2	0.13733333333333334	{t2,t5}
2	3	0.08355555555555555	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.13566666666666666	{t1,t5}
5	3	0.08855555555555555	{t2,t3,t5}
6	4	0.14355555555555555	{t1,t2,t3,t5}
7	2	0.15055555555555555	{t3,t5}
8	3	0.08233333333333333	{t1,t3,t5}
9	3	0.08433333333333333	{t2,t4,t5}
10	4	0.13577777777777778	{t1,t2,t4,t5}
11	2	0.14122222222222222	{t4,t5}
12	3	0.08611111111111111	{t1,t4,t5}
13	4	0.15188888888888888	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.08777777777777777	{t3,t4,t5}
16	4	0.139	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.14355555555555555	{t1,t2}
19	1	1.0	{t1}
20	2	0.1527777777777778	{t2,t3}
21	3	0.08755555555555555	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.13644444444444445	{t1,t3}
24	2	0.1318888888888889	{t2,t4}
25	3	0.08977777777777778	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.14844444444444443	{t1,t4}
28	3	0.09066666666666667	{t2,t3,t4}
29	4	0.15	{t1,t2,t3,t4}
30	2	0.14122222222222222	{t3,t4}
31	3	0.08	{t1,t3,t4}

