No.	Size	Cred	Members
1	2	0.1441111111111111	{t2,t5}
2	3	0.09588888888888888	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.15266666666666667	{t1,t5}
5	3	0.10122222222222223	{t2,t3,t5}
6	4	0.15644444444444444	{t1,t2,t3,t5}
7	2	0.15555555555555556	{t3,t5}
8	3	0.0961111111111111	{t1,t3,t5}
9	3	0.08077777777777778	{t2,t4,t5}
10	4	0.14733333333333334	{t1,t2,t4,t5}
11	2	0.14122222222222222	{t4,t5}
12	3	0.07533333333333334	{t1,t4,t5}
13	4	0.16333333333333333	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.093	{t3,t4,t5}
16	4	0.12688888888888888	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.14344444444444446	{t1,t2}
19	1	1.0	{t1}
20	2	0.12522222222222223	{t2,t3}
21	3	0.08311111111111111	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.13677777777777778	{t1,t3}
24	2	0.14777777777777779	{t2,t4}
25	3	0.08266666666666667	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.12311111111111112	{t1,t4}
28	3	0.09077777777777778	{t2,t3,t4}
29	4	0.132	{t1,t2,t3,t4}
30	2	0.14533333333333334	{t3,t4}
31	3	0.05988888888888889	{t1,t3,t4}

