No.	Size	Cred	Members
1	2	0.13322222222222221	{t2,t5}
2	3	0.10577777777777778	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.13777777777777778	{t1,t5}
5	3	0.07844444444444444	{t2,t3,t5}
6	4	0.18122222222222223	{t1,t2,t3,t5}
7	2	0.11777777777777777	{t3,t5}
8	3	0.10433333333333333	{t1,t3,t5}
9	3	0.07233333333333333	{t2,t4,t5}
10	4	0.11555555555555555	{t1,t2,t4,t5}
11	2	0.16333333333333333	{t4,t5}
12	3	0.07633333333333334	{t1,t4,t5}
13	4	0.15866666666666668	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.08222222222222222	{t3,t4,t5}
16	4	0.1448888888888889	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.17133333333333334	{t1,t2}
19	1	1.0	{t1}
20	2	0.14777777777777779	{t2,t3}
21	3	0.11077777777777778	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.15422222222222223	{t1,t3}
24	2	0.1338888888888889	{t2,t4}
25	3	0.07866666666666666	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.10911111111111112	{t1,t4}
28	3	0.05677777777777778	{t2,t3,t4}
29	4	0.15144444444444444	{t1,t2,t3,t4}
30	2	0.1288888888888889	{t3,t4}
31	3	0.08522222222222223	{t1,t3,t4}

