No.	Size	Cred	Members
1	2	0.12755555555555556	{t2,t5}
2	3	0.086	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.15044444444444444	{t1,t5}
5	3	0.084	{t2,t3,t5}
6	4	0.12855555555555556	{t1,t2,t3,t5}
7	2	0.13044444444444445	{t3,t5}
8	3	0.09455555555555556	{t1,t3,t5}
9	3	0.08466666666666667	{t2,t4,t5}
10	4	0.13166666666666665	{t1,t2,t4,t5}
11	2	0.14566666666666667	{t4,t5}
12	3	0.08911111111111111	{t1,t4,t5}
13	4	0.13233333333333333	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.08211111111111111	{t3,t4,t5}
16	4	0.1527777777777778	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.13444444444444445	{t1,t2}
19	1	1.0	{t1}
20	2	0.15344444444444444	{t2,t3}
21	3	0.08855555555555555	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.15222222222222223	{t1,t3}
24	2	0.14433333333333334	{t2,t4}
25	3	0.07444444444444444	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.15055555555555555	{t1,t4}
28	3	0.09177777777777778	{t2,t3,t4}
29	4	0.15355555555555556	{t1,t2,t3,t4}
30	2	0.14466666666666667	{t3,t4}
31	3	0.09211111111111112	{t1,t3,t4}

