No.	Size	Cred	Members
1	2	0.12955555555555556	{t2,t5}
2	3	0.08744444444444445	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.15744444444444444	{t1,t5}
5	3	0.08166666666666667	{t2,t3,t5}
6	4	0.11366666666666667	{t1,t2,t3,t5}
7	2	0.11644444444444445	{t3,t5}
8	3	0.08155555555555556	{t1,t3,t5}
9	3	0.08566666666666667	{t2,t4,t5}
10	4	0.15544444444444444	{t1,t2,t4,t5}
11	2	0.1461111111111111	{t4,t5}
12	3	0.07288888888888889	{t1,t4,t5}
13	4	0.1517777777777778	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.10877777777777778	{t3,t4,t5}
16	4	0.1481111111111111	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.1428888888888889	{t1,t2}
19	1	1.0	{t1}
20	2	0.1487777777777778	{t2,t3}
21	3	0.08811111111111111	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.13977777777777778	{t1,t3}
24	2	0.1481111111111111	{t2,t4}
25	3	0.08533333333333333	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.14722222222222223	{t1,t4}
28	3	0.083	{t2,t3,t4}
29	4	0.13322222222222221	{t1,t2,t3,t4}
30	2	0.16422222222222221	{t3,t4}
31	3	0.08277777777777778	{t1,t3,t4}

