No.	Size	Cred	Members
1	2	0.15366666666666667	{t2,t5}
2	3	0.08688888888888889	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.14255555555555555	{t1,t5}
5	3	0.08433333333333333	{t2,t3,t5}
6	4	0.1348888888888889	{t1,t2,t3,t5}
7	2	0.13744444444444445	{t3,t5}
8	3	0.07666666666666666	{t1,t3,t5}
9	3	0.08833333333333333	{t2,t4,t5}
10	4	0.14466666666666667	{t1,t2,t4,t5}
11	2	0.14144444444444446	{t4,t5}
12	3	0.08933333333333333	{t1,t4,t5}
13	4	0.15544444444444444	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.08511111111111111	{t3,t4,t5}
16	4	0.14555555555555555	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.13011111111111112	{t1,t2}
19	1	1.0	{t1}
20	2	0.15033333333333335	{t2,t3}
21	3	0.081	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.13733333333333334	{t1,t3}
24	2	0.14277777777777778	{t2,t4}
25	3	0.08055555555555556	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.14866666666666667	{t1,t4}
28	3	0.08766666666666667	{t2,t3,t4}
29	4	0.14344444444444446	{t1,t2,t3,t4}
30	2	0.1408888888888889	{t3,t4}
31	3	0.0908888888888889	{t1,t3,t4}

