No.	Size	Cred	Members
1	2	0.15044444444444444	{t2,t5}
2	3	0.091	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.133	{t1,t5}
5	3	0.101	{t2,t3,t5}
6	4	0.157	{t1,t2,t3,t5}
7	2	0.1451111111111111	{t3,t5}
8	3	0.08377777777777778	{t1,t3,t5}
9	3	0.08433333333333333	{t2,t4,t5}
10	4	0.1428888888888889	{t1,t2,t4,t5}
11	2	0.13033333333333333	{t4,t5}
12	3	0.07977777777777778	{t1,t4,t5}
13	4	0.1398888888888889	{t2,t3,t4,t5}
14	5	1.0	{t1,t2,t3,t4,t5}
15	3	0.07977777777777778	{t3,t4,t5}
16	4	0.141	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.13677777777777778	{t1,t2}
19	1	1.0	{t1}
20	2	0.155	{t2,t3}
21	3	0.091	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.14366666666666666	{t1,t3}
24	2	0.13555555555555557	{t2,t4}
25	3	0.07877777777777778	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.14922222222222223	{t1,t4}
28	3	0.08377777777777778	{t2,t3,t4}
29	4	0.13977777777777778	{t1,t2,t3,t4}
30	2	0.1381111111111111	{t3,t4}
31	3	0.089	{t1,t3,t4}

