No.	Size	Cred	Members
1	2	0.10122222222222223	{t2,t5}
2	3	0.048	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.135	{t1,t5}
5	3	0.04777777777777778	{t2,t3,t5}
6	4	0.042333333333333334	{t1,t2,t3,t5}
7	2	0.1121111111111111	{t3,t5}
8	3	0.04922222222222222	{t1,t3,t5}
9	3	0.037333333333333336	{t2,t4,t5}
10	4	0.04666666666666667	{t1,t2,t4,t5}
11	2	0.09733333333333333	{t4,t5}
12	3	0.049666666666666665	{t1,t4,t5}
13	4	0.036333333333333336	{t2,t3,t4,t5}
14	5	0.10111111111111111	{t1,t2,t3,t4,t5}
15	3	0.053	{t3,t4,t5}
16	4	0.051222222222222225	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.11377777777777778	{t1,t2}
19	1	1.0	{t1}
20	2	0.099	{t2,t3}
21	3	0.04588888888888889	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.11433333333333333	{t1,t3}
24	2	0.10277777777777777	{t2,t4}
25	3	0.049777777777777775	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.12177777777777778	{t1,t4}
28	3	0.044222222222222225	{t2,t3,t4}
29	4	0.04888888888888889	{t1,t2,t3,t4}
30	2	0.12266666666666666	{t3,t4}
31	3	0.05355555555555556	{t1,t3,t4}
32	3	0.03988888888888889	{t2,t5,t6}
33	4	0.052	{t1,t2,t5,t6}
34	2	0.11133333333333334	{t5,t6}
35	3	0.05288888888888889	{t1,t5,t6}
36	4	0.04822222222222222	{t2,t3,t5,t6}
37	5	0.11011111111111112	{t1,t2,t3,t5,t6}
38	3	0.03855555555555556	{t3,t5,t6}
39	4	0.043111111111111114	{t1,t3,t5,t6}
40	4	0.03855555555555556	{t2,t4,t5,t6}
41	5	0.12022222222222222	{t1,t2,t4,t5,t6}
42	3	0.043333333333333335	{t4,t5,t6}
43	4	0.041	{t1,t4,t5,t6}
44	5	0.09622222222222222	{t2,t3,t4,t5,t6}
45	6	1.0	{t1,t2,t3,t4,t5,t6}
46	4	0.043333333333333335	{t3,t4,t5,t6}
47	5	0.11088888888888888	{t1,t3,t4,t5,t6}
48	2	0.12977777777777777	{t2,t6}
49	3	0.051	{t1,t2,t6}
50	1	1.0	{t6}
51	2	0.10411111111111111	{t1,t6}
52	3	0.04933333333333333	{t2,t3,t6}
53	4	0.05333333333333334	{t1,t2,t3,t6}
54	2	0.10677777777777778	{t3,t6}
55	3	0.05011111111111111	{t1,t3,t6}
56	3	0.058222222222222224	{t2,t4,t6}
57	4	0.056666666666666664	{t1,t2,t4,t6}
58	2	0.11866666666666667	{t4,t6}
59	3	0.042444444444444444	{t1,t4,t6}
60	4	0.05311111111111111	{t2,t3,t4,t6}
61	5	0.119	{t1,t2,t3,t4,t6}
62	3	0.042444444444444444	{t3,t4,t6}
63	4	0.050333333333333334	{t1,t3,t4,t6}

