No.	Size	Cred	Members
1	2	0.10466666666666667	{t2,t5}
2	3	0.041444444444444443	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.09144444444444444	{t1,t5}
5	3	0.04188888888888889	{t2,t3,t5}
6	4	0.04055555555555555	{t1,t2,t3,t5}
7	2	0.10944444444444444	{t3,t5}
8	3	0.05011111111111111	{t1,t3,t5}
9	3	0.06077777777777778	{t2,t4,t5}
10	4	0.05266666666666667	{t1,t2,t4,t5}
11	2	0.11	{t4,t5}
12	3	0.034555555555555555	{t1,t4,t5}
13	4	0.052333333333333336	{t2,t3,t4,t5}
14	5	0.08	{t1,t2,t3,t4,t5}
15	3	0.04633333333333333	{t3,t4,t5}
16	4	0.04122222222222222	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.11377777777777778	{t1,t2}
19	1	1.0	{t1}
20	2	0.10811111111111112	{t2,t3}
21	3	0.04588888888888889	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.11788888888888889	{t1,t3}
24	2	0.12411111111111112	{t2,t4}
25	3	0.04533333333333334	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.09377777777777778	{t1,t4}
28	3	0.038	{t2,t3,t4}
29	4	0.034888888888888886	{t1,t2,t3,t4}
30	2	0.09722222222222222	{t3,t4}
31	3	0.04933333333333333	{t1,t3,t4}
32	3	0.05277777777777778	{t2,t5,t6}
33	4	0.04722222222222222	{t1,t2,t5,t6}
34	2	0.12433333333333334	{t5,t6}
35	3	0.04511111111111111	{t1,t5,t6}
36	4	0.05733333333333333	{t2,t3,t5,t6}
37	5	0.12333333333333334	{t1,t2,t3,t5,t6}
38	3	0.054	{t3,t5,t6}
39	4	0.055	{t1,t3,t5,t6}
40	4	0.04544444444444445	{t2,t4,t5,t6}
41	5	0.11888888888888889	{t1,t2,t4,t5,t6}
42	3	0.05466666666666667	{t4,t5,t6}
43	4	0.04644444444444444	{t1,t4,t5,t6}
44	5	0.1131111111111111	{t2,t3,t4,t5,t6}
45	6	1.0	{t1,t2,t3,t4,t5,t6}
46	4	0.050333333333333334	{t3,t4,t5,t6}
47	5	0.11766666666666667	{t1,t3,t4,t5,t6}
48	2	0.10088888888888889	{t2,t6}
49	3	0.058333333333333334	{t1,t2,t6}
50	1	1.0	{t6}
51	2	0.105	{t1,t6}
52	3	0.04933333333333333	{t2,t3,t6}
53	4	0.04811111111111111	{t1,t2,t3,t6}
54	2	0.12377777777777778	{t3,t6}
55	3	0.056	{t1,t3,t6}
56	3	0.042555555555555555	{t2,t4,t6}
57	4	0.063	{t1,t2,t4,t6}
58	2	0.11844444444444445	{t4,t6}
59	3	0.04555555555555556	{t1,t4,t6}
60	4	0.046	{t2,t3,t4,t6}
61	5	0.118	{t1,t2,t3,t4,t6}
62	3	0.04633333333333333	{t3,t4,t6}
63	4	0.04722222222222222	{t1,t3,t4,t6}

