No.	Size	Cred	Members
1	2	0.088	{t2,t5}
2	3	0.037333333333333336	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.08	{t1,t5}
5	3	0.04	{t2,t3,t5}
6	4	0.04688888888888889	{t1,t2,t3,t5}
7	2	0.1381111111111111	{t3,t5}
8	3	0.041666666666666664	{t1,t3,t5}
9	3	0.04544444444444445	{t2,t4,t5}
10	4	0.04111111111111111	{t1,t2,t4,t5}
11	2	0.12344444444444444	{t4,t5}
12	3	0.041444444444444443	{t1,t4,t5}
13	4	0.046	{t2,t3,t4,t5}
14	5	0.10922222222222222	{t1,t2,t3,t4,t5}
15	3	0.055	{t3,t4,t5}
16	4	0.04788888888888889	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.10877777777777778	{t1,t2}
19	1	1.0	{t1}
20	2	0.09144444444444444	{t2,t3}
21	3	0.057666666666666665	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.12211111111111111	{t1,t3}
24	2	0.10244444444444445	{t2,t4}
25	3	0.043555555555555556	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.11377777777777778	{t1,t4}
28	3	0.03422222222222222	{t2,t3,t4}
29	4	0.04466666666666667	{t1,t2,t3,t4}
30	2	0.08944444444444444	{t3,t4}
31	3	0.05366666666666667	{t1,t3,t4}
32	3	0.04133333333333333	{t2,t5,t6}
33	4	0.028888888888888888	{t1,t2,t5,t6}
34	2	0.12355555555555556	{t5,t6}
35	3	0.04188888888888889	{t1,t5,t6}
36	4	0.035444444444444445	{t2,t3,t5,t6}
37	5	0.09266666666666666	{t1,t2,t3,t5,t6}
38	3	0.04822222222222222	{t3,t5,t6}
39	4	0.05255555555555556	{t1,t3,t5,t6}
40	4	0.06366666666666666	{t2,t4,t5,t6}
41	5	0.13311111111111112	{t1,t2,t4,t5,t6}
42	3	0.07744444444444444	{t4,t5,t6}
43	4	0.07077777777777777	{t1,t4,t5,t6}
44	5	0.11177777777777778	{t2,t3,t4,t5,t6}
45	6	1.0	{t1,t2,t3,t4,t5,t6}
46	4	0.05255555555555556	{t3,t4,t5,t6}
47	5	0.13444444444444445	{t1,t3,t4,t5,t6}
48	2	0.09911111111111111	{t2,t6}
49	3	0.043666666666666666	{t1,t2,t6}
50	1	1.0	{t6}
51	2	0.13844444444444445	{t1,t6}
52	3	0.024555555555555556	{t2,t3,t6}
53	4	0.03944444444444444	{t1,t2,t3,t6}
54	2	0.10377777777777777	{t3,t6}
55	3	0.036444444444444446	{t1,t3,t6}
56	3	0.06266666666666666	{t2,t4,t6}
57	4	0.07055555555555555	{t1,t2,t4,t6}
58	2	0.12977777777777777	{t4,t6}
59	3	0.06222222222222222	{t1,t4,t6}
60	4	0.035444444444444445	{t2,t3,t4,t6}
61	5	0.11466666666666667	{t1,t2,t3,t4,t6}
62	3	0.042	{t3,t4,t6}
63	4	0.04555555555555556	{t1,t3,t4,t6}

