No.	Size	Cred	Members
1	2	0.10255555555555555	{t2,t5}
2	3	0.015666666666666666	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.08311111111111111	{t1,t5}
5	3	0.02711111111111111	{t2,t3,t5}
6	4	0.03255555555555555	{t1,t2,t3,t5}
7	2	0.10088888888888889	{t3,t5}
8	3	0.043	{t1,t3,t5}
9	3	0.04533333333333334	{t2,t4,t5}
10	4	0.019	{t1,t2,t4,t5}
11	2	0.08144444444444444	{t4,t5}
12	3	0.042	{t1,t4,t5}
13	4	0.04877777777777778	{t2,t3,t4,t5}
14	5	0.0908888888888889	{t1,t2,t3,t4,t5}
15	3	0.043222222222222224	{t3,t4,t5}
16	4	0.034888888888888886	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.12755555555555556	{t1,t2}
19	1	1.0	{t1}
20	2	0.08411111111111111	{t2,t3}
21	3	0.04511111111111111	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.1131111111111111	{t1,t3}
24	2	0.12911111111111112	{t2,t4}
25	3	0.06544444444444444	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.12944444444444445	{t1,t4}
28	3	0.05344444444444445	{t2,t3,t4}
29	4	0.07066666666666667	{t1,t2,t3,t4}
30	2	0.12966666666666668	{t3,t4}
31	3	0.06288888888888888	{t1,t3,t4}
32	3	0.03788888888888889	{t2,t5,t6}
33	4	0.03088888888888889	{t1,t2,t5,t6}
34	2	0.14266666666666666	{t5,t6}
35	3	0.04877777777777778	{t1,t5,t6}
36	4	0.020555555555555556	{t2,t3,t5,t6}
37	5	0.07222222222222222	{t1,t2,t3,t5,t6}
38	3	0.044222222222222225	{t3,t5,t6}
39	4	0.05344444444444445	{t1,t3,t5,t6}
40	4	0.0641111111111111	{t2,t4,t5,t6}
41	5	0.12788888888888889	{t1,t2,t4,t5,t6}
42	3	0.05377777777777778	{t4,t5,t6}
43	4	0.07	{t1,t4,t5,t6}
44	5	0.06822222222222223	{t2,t3,t4,t5,t6}
45	6	1.0	{t1,t2,t3,t4,t5,t6}
46	4	0.03288888888888889	{t3,t4,t5,t6}
47	5	0.11488888888888889	{t1,t3,t4,t5,t6}
48	2	0.09744444444444444	{t2,t6}
49	3	0.06477777777777778	{t1,t2,t6}
50	1	1.0	{t6}
51	2	0.1371111111111111	{t1,t6}
52	3	0.026555555555555554	{t2,t3,t6}
53	4	0.050333333333333334	{t1,t2,t3,t6}
54	2	0.08566666666666667	{t3,t6}
55	3	0.03755555555555556	{t1,t3,t6}
56	3	0.03955555555555555	{t2,t4,t6}
57	4	0.07922222222222222	{t1,t2,t4,t6}
58	2	0.15611111111111112	{t4,t6}
59	3	0.09633333333333334	{t1,t4,t6}
60	4	0.03822222222222222	{t2,t3,t4,t6}
61	5	0.17944444444444443	{t1,t2,t3,t4,t6}
62	3	0.042	{t3,t4,t6}
63	4	0.06622222222222222	{t1,t3,t4,t6}

