No.	Size	Cred	Members
1	2	0.12855555555555556	{t2,t5}
2	3	0.075	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.10288888888888889	{t1,t5}
5	3	0.04077777777777778	{t2,t3,t5}
6	4	0.04211111111111111	{t1,t2,t3,t5}
7	2	0.10322222222222223	{t3,t5}
8	3	0.04822222222222222	{t1,t3,t5}
9	3	0.07655555555555556	{t2,t4,t5}
10	4	0.07455555555555556	{t1,t2,t4,t5}
11	2	0.14044444444444446	{t4,t5}
12	3	0.025	{t1,t4,t5}
13	4	0.06366666666666666	{t2,t3,t4,t5}
14	5	0.11811111111111111	{t1,t2,t3,t4,t5}
15	3	0.050666666666666665	{t3,t4,t5}
16	4	0.03788888888888889	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.11288888888888889	{t1,t2}
19	1	1.0	{t1}
20	2	0.06477777777777778	{t2,t3}
21	3	0.04733333333333333	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.12266666666666666	{t1,t3}
24	2	0.12688888888888888	{t2,t4}
25	3	0.05577777777777778	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.09433333333333334	{t1,t4}
28	3	0.029666666666666668	{t2,t3,t4}
29	4	0.04044444444444444	{t1,t2,t3,t4}
30	2	0.10988888888888888	{t3,t4}
31	3	0.03755555555555556	{t1,t3,t4}
32	3	0.051666666666666666	{t2,t5,t6}
33	4	0.04555555555555556	{t1,t2,t5,t6}
34	2	0.10155555555555555	{t5,t6}
35	3	0.036444444444444446	{t1,t5,t6}
36	4	0.05588888888888889	{t2,t3,t5,t6}
37	5	0.0801111111111111	{t1,t2,t3,t5,t6}
38	3	0.043333333333333335	{t3,t5,t6}
39	4	0.04455555555555556	{t1,t3,t5,t6}
40	4	0.058555555555555555	{t2,t4,t5,t6}
41	5	0.08811111111111111	{t1,t2,t4,t5,t6}
42	3	0.05388888888888889	{t4,t5,t6}
43	4	0.02722222222222222	{t1,t4,t5,t6}
44	5	0.15522222222222223	{t2,t3,t4,t5,t6}
45	6	1.0	{t1,t2,t3,t4,t5,t6}
46	4	0.07311111111111111	{t3,t4,t5,t6}
47	5	0.11133333333333334	{t1,t3,t4,t5,t6}
48	2	0.116	{t2,t6}
49	3	0.04122222222222222	{t1,t2,t6}
50	1	1.0	{t6}
51	2	0.08822222222222222	{t1,t6}
52	3	0.04533333333333334	{t2,t3,t6}
53	4	0.05977777777777778	{t1,t2,t3,t6}
54	2	0.15355555555555556	{t3,t6}
55	3	0.04055555555555555	{t1,t3,t6}
56	3	0.052444444444444446	{t2,t4,t6}
57	4	0.027333333333333334	{t1,t2,t4,t6}
58	2	0.09888888888888889	{t4,t6}
59	3	0.036222222222222225	{t1,t4,t6}
60	4	0.04644444444444444	{t2,t3,t4,t6}
61	5	0.10888888888888888	{t1,t2,t3,t4,t6}
62	3	0.051111111111111114	{t3,t4,t6}
63	4	0.03755555555555556	{t1,t3,t4,t6}

