No.	Size	Cred	Members
1	2	0.115	{t2,t5}
2	3	0.042666666666666665	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.08666666666666667	{t1,t5}
5	3	0.035777777777777776	{t2,t3,t5}
6	4	0.043222222222222224	{t1,t2,t3,t5}
7	2	0.09177777777777778	{t3,t5}
8	3	0.026111111111111113	{t1,t3,t5}
9	3	0.08577777777777777	{t2,t4,t5}
10	4	0.07366666666666667	{t1,t2,t4,t5}
11	2	0.10977777777777778	{t4,t5}
12	3	0.03944444444444444	{t1,t4,t5}
13	4	0.05722222222222222	{t2,t3,t4,t5}
14	5	0.141	{t1,t2,t3,t4,t5}
15	3	0.04511111111111111	{t3,t4,t5}
16	4	0.052333333333333336	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.09844444444444445	{t1,t2}
19	1	1.0	{t1}
20	2	0.11088888888888888	{t2,t3}
21	3	0.06066666666666667	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.11877777777777777	{t1,t3}
24	2	0.1628888888888889	{t2,t4}
25	3	0.06655555555555556	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.12088888888888889	{t1,t4}
28	3	0.058	{t2,t3,t4}
29	4	0.05366666666666667	{t1,t2,t3,t4}
30	2	0.09011111111111111	{t3,t4}
31	3	0.04933333333333333	{t1,t3,t4}
32	3	0.052222222222222225	{t2,t5,t6}
33	4	0.042333333333333334	{t1,t2,t5,t6}
34	2	0.10677777777777778	{t5,t6}
35	3	0.044222222222222225	{t1,t5,t6}
36	4	0.07711111111111112	{t2,t3,t5,t6}
37	5	0.10255555555555555	{t1,t2,t3,t5,t6}
38	3	0.058333333333333334	{t3,t5,t6}
39	4	0.037	{t1,t3,t5,t6}
40	4	0.037	{t2,t4,t5,t6}
41	5	0.13311111111111112	{t1,t2,t4,t5,t6}
42	3	0.043111111111111114	{t4,t5,t6}
43	4	0.029333333333333333	{t1,t4,t5,t6}
44	5	0.10922222222222222	{t2,t3,t4,t5,t6}
45	6	1.0	{t1,t2,t3,t4,t5,t6}
46	4	0.03822222222222222	{t3,t4,t5,t6}
47	5	0.07755555555555556	{t1,t3,t4,t5,t6}
48	2	0.11444444444444445	{t2,t6}
49	3	0.03611111111111111	{t1,t2,t6}
50	1	1.0	{t6}
51	2	0.0898888888888889	{t1,t6}
52	3	0.04533333333333334	{t2,t3,t6}
53	4	0.03844444444444445	{t1,t2,t3,t6}
54	2	0.12177777777777778	{t3,t6}
55	3	0.035777777777777776	{t1,t3,t6}
56	3	0.044	{t2,t4,t6}
57	4	0.059222222222222225	{t1,t2,t4,t6}
58	2	0.11888888888888889	{t4,t6}
59	3	0.04088888888888889	{t1,t4,t6}
60	4	0.027777777777777776	{t2,t3,t4,t6}
61	5	0.115	{t1,t2,t3,t4,t6}
62	3	0.04122222222222222	{t3,t4,t6}
63	4	0.04733333333333333	{t1,t3,t4,t6}

