No.	Size	Cred	Members
1	2	0.12644444444444444	{t2,t5}
2	3	0.041777777777777775	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.09988888888888889	{t1,t5}
5	3	0.052222222222222225	{t2,t3,t5}
6	4	0.06288888888888888	{t1,t2,t3,t5}
7	2	0.11255555555555556	{t3,t5}
8	3	0.06055555555555556	{t1,t3,t5}
9	3	0.049666666666666665	{t2,t4,t5}
10	4	0.050888888888888886	{t1,t2,t4,t5}
11	2	0.07944444444444444	{t4,t5}
12	3	0.024777777777777777	{t1,t4,t5}
13	4	0.04933333333333333	{t2,t3,t4,t5}
14	5	0.122	{t1,t2,t3,t4,t5}
15	3	0.04722222222222222	{t3,t4,t5}
16	4	0.024777777777777777	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.106	{t1,t2}
19	1	1.0	{t1}
20	2	0.09911111111111111	{t2,t3}
21	3	0.049777777777777775	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.10488888888888889	{t1,t3}
24	2	0.12633333333333333	{t2,t4}
25	3	0.0651111111111111	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.11366666666666667	{t1,t4}
28	3	0.041666666666666664	{t2,t3,t4}
29	4	0.04677777777777778	{t1,t2,t3,t4}
30	2	0.11477777777777778	{t3,t4}
31	3	0.030555555555555555	{t1,t3,t4}
32	3	0.043222222222222224	{t2,t5,t6}
33	4	0.05544444444444444	{t1,t2,t5,t6}
34	2	0.09333333333333334	{t5,t6}
35	3	0.06788888888888889	{t1,t5,t6}
36	4	0.03411111111111111	{t2,t3,t5,t6}
37	5	0.11677777777777777	{t1,t2,t3,t5,t6}
38	3	0.041555555555555554	{t3,t5,t6}
39	4	0.06655555555555556	{t1,t3,t5,t6}
40	4	0.05011111111111111	{t2,t4,t5,t6}
41	5	0.11644444444444445	{t1,t2,t4,t5,t6}
42	3	0.03744444444444445	{t4,t5,t6}
43	4	0.033777777777777775	{t1,t4,t5,t6}
44	5	0.10411111111111111	{t2,t3,t4,t5,t6}
45	6	1.0	{t1,t2,t3,t4,t5,t6}
46	4	0.06	{t3,t4,t5,t6}
47	5	0.12411111111111112	{t1,t3,t4,t5,t6}
48	2	0.10166666666666667	{t2,t6}
49	3	0.03122222222222222	{t1,t2,t6}
50	1	1.0	{t6}
51	2	0.143	{t1,t6}
52	3	0.03677777777777778	{t2,t3,t6}
53	4	0.036555555555555556	{t1,t2,t3,t6}
54	2	0.07455555555555556	{t3,t6}
55	3	0.051333333333333335	{t1,t3,t6}
56	3	0.06177777777777778	{t2,t4,t6}
57	4	0.049444444444444444	{t1,t2,t4,t6}
58	2	0.14277777777777778	{t4,t6}
59	3	0.044	{t1,t4,t6}
60	4	0.06166666666666667	{t2,t3,t4,t6}
61	5	0.11944444444444445	{t1,t2,t3,t4,t6}
62	3	0.05511111111111111	{t3,t4,t6}
63	4	0.042666666666666665	{t1,t3,t4,t6}

