No.	Size	Cred	Members
1	2	0.12366666666666666	{t2,t5}
2	3	0.04566666666666667	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.11022222222222222	{t1,t5}
5	3	0.04488888888888889	{t2,t3,t5}
6	4	0.037333333333333336	{t1,t2,t3,t5}
7	2	0.123	{t3,t5}
8	3	0.03788888888888889	{t1,t3,t5}
9	3	0.050333333333333334	{t2,t4,t5}
10	4	0.03866666666666667	{t1,t2,t4,t5}
11	2	0.10922222222222222	{t4,t5}
12	3	0.04388888888888889	{t1,t4,t5}
13	4	0.04788888888888889	{t2,t3,t4,t5}
14	5	0.11633333333333333	{t1,t2,t3,t4,t5}
15	3	0.06377777777777778	{t3,t4,t5}
16	4	0.055	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.10711111111111112	{t1,t2}
19	1	1.0	{t1}
20	2	0.08311111111111111	{t2,t3}
21	3	0.03822222222222222	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.10577777777777778	{t1,t3}
24	2	0.10733333333333334	{t2,t4}
25	3	0.04122222222222222	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.10222222222222223	{t1,t4}
28	3	0.05388888888888889	{t2,t3,t4}
29	4	0.04633333333333333	{t1,t2,t3,t4}
30	2	0.1468888888888889	{t3,t4}
31	3	0.06377777777777778	{t1,t3,t4}
32	3	0.05544444444444444	{t2,t5,t6}
33	4	0.05655555555555555	{t1,t2,t5,t6}
34	2	0.12655555555555556	{t5,t6}
35	3	0.04722222222222222	{t1,t5,t6}
36	4	0.043	{t2,t3,t5,t6}
37	5	0.11844444444444445	{t1,t2,t3,t5,t6}
38	3	0.044444444444444446	{t3,t5,t6}
39	4	0.03244444444444444	{t1,t3,t5,t6}
40	4	0.05177777777777778	{t2,t4,t5,t6}
41	5	0.09866666666666667	{t1,t2,t4,t5,t6}
42	3	0.06166666666666667	{t4,t5,t6}
43	4	0.036	{t1,t4,t5,t6}
44	5	0.11177777777777778	{t2,t3,t4,t5,t6}
45	6	1.0	{t1,t2,t3,t4,t5,t6}
46	4	0.051111111111111114	{t3,t4,t5,t6}
47	5	0.109	{t1,t3,t4,t5,t6}
48	2	0.13433333333333333	{t2,t6}
49	3	0.06011111111111111	{t1,t2,t6}
50	1	1.0	{t6}
51	2	0.10877777777777778	{t1,t6}
52	3	0.051222222222222225	{t2,t3,t6}
53	4	0.041777777777777775	{t1,t2,t3,t6}
54	2	0.093	{t3,t6}
55	3	0.030222222222222223	{t1,t3,t6}
56	3	0.04655555555555556	{t2,t4,t6}
57	4	0.04488888888888889	{t1,t2,t4,t6}
58	2	0.09622222222222222	{t4,t6}
59	3	0.036555555555555556	{t1,t4,t6}
60	4	0.05555555555555555	{t2,t3,t4,t6}
61	5	0.12488888888888888	{t1,t2,t3,t4,t6}
62	3	0.03977777777777778	{t3,t4,t6}
63	4	0.04833333333333333	{t1,t3,t4,t6}

