No.	Size	Cred	Members
1	2	0.11522222222222223	{t2,t5}
2	3	0.059444444444444446	{t1,t2,t5}
3	1	1.0	{t5}
4	2	0.11033333333333334	{t1,t5}
5	3	0.05688888888888889	{t2,t3,t5}
6	4	0.04766666666666667	{t1,t2,t3,t5}
7	2	0.0961111111111111	{t3,t5}
8	3	0.03766666666666667	{t1,t3,t5}
9	3	0.049777777777777775	{t2,t4,t5}
10	4	0.05444444444444444	{t1,t2,t4,t5}
11	2	0.12944444444444445	{t4,t5}
12	3	0.05377777777777778	{t1,t4,t5}
13	4	0.050777777777777776	{t2,t3,t4,t5}
14	5	0.10666666666666667	{t1,t2,t3,t4,t5}
15	3	0.054	{t3,t4,t5}
16	4	0.035333333333333335	{t1,t3,t4,t5}
17	1	1.0	{t2}
18	2	0.113	{t1,t2}
19	1	1.0	{t1}
20	2	0.09755555555555556	{t2,t3}
21	3	0.04633333333333333	{t1,t2,t3}
22	1	1.0	{t3}
23	2	0.1078888888888889	{t1,t3}
24	2	0.08811111111111111	{t2,t4}
25	3	0.041	{t1,t2,t4}
26	1	1.0	{t4}
27	2	0.10455555555555555	{t1,t4}
28	3	0.04133333333333333	{t2,t3,t4}
29	4	0.03888888888888889	{t1,t2,t3,t4}
30	2	0.11033333333333334	{t3,t4}
31	3	0.04711111111111111	{t1,t3,t4}
32	3	0.05322222222222222	{t2,t5,t6}
33	4	0.04711111111111111	{t1,t2,t5,t6}
34	2	0.1282222222222222	{t5,t6}
35	3	0.04088888888888889	{t1,t5,t6}
36	4	0.06555555555555556	{t2,t3,t5,t6}
37	5	0.13333333333333333	{t1,t2,t3,t5,t6}
38	3	0.06255555555555556	{t3,t5,t6}
39	4	0.054	{t1,t3,t5,t6}
40	4	0.050222222222222224	{t2,t4,t5,t6}
41	5	0.10444444444444445	{t1,t2,t4,t5,t6}
42	3	0.04722222222222222	{t4,t5,t6}
43	4	0.04055555555555555	{t1,t4,t5,t6}
44	5	0.125	{t2,t3,t4,t5,t6}
45	6	1.0	{t1,t2,t3,t4,t5,t6}
46	4	0.05488888888888889	{t3,t4,t5,t6}
47	5	0.107	{t1,t3,t4,t5,t6}
48	2	0.11233333333333333	{t2,t6}
49	3	0.049	{t1,t2,t6}
50	1	1.0	{t6}
51	2	0.116	{t1,t6}
52	3	0.049	{t2,t3,t6}
53	4	0.04711111111111111	{t1,t2,t3,t6}
54	2	0.11944444444444445	{t3,t6}
55	3	0.05277777777777778	{t1,t3,t6}
56	3	0.03777777777777778	{t2,t4,t6}
57	4	0.034777777777777776	{t1,t2,t4,t6}
58	2	0.10488888888888889	{t4,t6}
59	3	0.045	{t1,t4,t6}
60	4	0.041555555555555554	{t2,t3,t4,t6}
61	5	0.09311111111111112	{t1,t2,t3,t4,t6}
62	3	0.041444444444444443	{t3,t4,t6}
63	4	0.04788888888888889	{t1,t3,t4,t6}

