No.	Size	Cred	Members
1	3	0.03977777777777778	{t2,t5,t7}
2	4	0.03277777777777778	{t1,t2,t5,t7}
3	2	0.08833333333333333	{t5,t7}
4	3	0.03155555555555556	{t1,t5,t7}
5	4	0.025	{t2,t3,t5,t7}
6	5	0.02811111111111111	{t1,t2,t3,t5,t7}
7	3	0.028777777777777777	{t3,t5,t7}
8	4	0.014888888888888889	{t1,t3,t5,t7}
9	4	0.015444444444444445	{t2,t4,t5,t7}
10	5	0.03211111111111111	{t1,t2,t4,t5,t7}
11	3	0.04666666666666667	{t4,t5,t7}
12	4	0.025444444444444443	{t1,t4,t5,t7}
13	5	0.030111111111111113	{t2,t3,t4,t5,t7}
14	6	0.107	{t1,t2,t3,t4,t5,t7}
15	4	0.04033333333333333	{t3,t4,t5,t7}
16	5	0.038	{t1,t3,t4,t5,t7}
17	2	0.067	{t2,t7}
18	3	0.033	{t1,t2,t7}
19	1	1.0	{t7}
20	2	0.06977777777777777	{t1,t7}
21	3	0.03288888888888889	{t2,t3,t7}
22	4	0.026	{t1,t2,t3,t7}
23	2	0.08511111111111111	{t3,t7}
24	3	0.036333333333333336	{t1,t3,t7}
25	3	0.024	{t2,t4,t7}
26	4	0.010333333333333333	{t1,t2,t4,t7}
27	2	0.07866666666666666	{t4,t7}
28	3	0.018111111111111113	{t1,t4,t7}
29	4	0.03244444444444444	{t2,t3,t4,t7}
30	5	0.03233333333333333	{t1,t2,t3,t4,t7}
31	3	0.03788888888888889	{t3,t4,t7}
32	4	0.017222222222222222	{t1,t3,t4,t7}
33	4	0.015444444444444445	{t2,t5,t6,t7}
34	5	0.01877777777777778	{t1,t2,t5,t6,t7}
35	3	0.03	{t5,t6,t7}
36	4	0.008444444444444444	{t1,t5,t6,t7}
37	5	0.031	{t2,t3,t5,t6,t7}
38	6	0.08588888888888889	{t1,t2,t3,t5,t6,t7}
39	4	0.015666666666666666	{t3,t5,t6,t7}
40	5	0.02388888888888889	{t1,t3,t5,t6,t7}
41	5	0.034555555555555555	{t2,t4,t5,t6,t7}
