No.	Size	Cred	Members
1	3	0.028	{t2,t5,t7}
2	4	0.021666666666666667	{t1,t2,t5,t7}
3	2	0.0961111111111111	{t5,t7}
4	3	0.03155555555555556	{t1,t5,t7}
5	4	0.019	{t2,t3,t5,t7}
6	5	0.02811111111111111	{t1,t2,t3,t5,t7}
7	3	0.027333333333333334	{t3,t5,t7}
8	4	0.02188888888888889	{t1,t3,t5,t7}
9	4	0.021	{t2,t4,t5,t7}
10	5	0.02788888888888889	{t1,t2,t4,t5,t7}
11	3	0.035666666666666666	{t4,t5,t7}
12	4	0.02322222222222222	{t1,t4,t5,t7}
13	5	0.02711111111111111	{t2,t3,t4,t5,t7}
14	6	0.08477777777777777	{t1,t2,t3,t4,t5,t7}
15	4	0.021555555555555557	{t3,t4,t5,t7}
16	5	0.034333333333333334	{t1,t3,t4,t5,t7}
17	2	0.087	{t2,t7}
18	3	0.029666666666666668	{t1,t2,t7}
19	1	1.0	{t7}
20	2	0.08722222222222223	{t1,t7}
21	3	0.024444444444444446	{t2,t3,t7}
22	4	0.017555555555555557	{t1,t2,t3,t7}
23	2	0.085	{t3,t7}
24	3	0.03266666666666666	{t1,t3,t7}
25	3	0.03388888888888889	{t2,t4,t7}
26	4	0.02266666666666667	{t1,t2,t4,t7}
27	2	0.1	{t4,t7}
28	3	0.031	{t1,t4,t7}
29	4	0.021555555555555557	{t2,t3,t4,t7}
30	5	0.033555555555555554	{t1,t2,t3,t4,t7}
31	3	0.034888888888888886	{t3,t4,t7}
32	4	0.022111111111111113	{t1,t3,t4,t7}
33	4	0.021111111111111112	{t2,t5,t6,t7}
34	5	0.030666666666666665	{t1,t2,t5,t6,t7}
35	3	0.026	{t5,t6,t7}
36	4	0.02	{t1,t5,t6,t7}
37	5	0.024	{t2,t3,t5,t6,t7}
38	6	0.08555555555555555	{t1,t2,t3,t5,t6,t7}
39	4	0.020777777777777777	{t3,t5,t6,t7}
40	5	0.028444444444444446	{t1,t3,t5,t6,t7}
41	5	0.027	{t2,t4,t5,t6,t7}
42	6	0.08833333333333333	{t1,t2,t4,t5,t6,t7}
43	4	0.02011111111111111	{t4,t5,t6,t7}
44	5	0.029	{t1,t4,t5,t6,t7}
45	6	0.07822222222222222	{t2,t3,t4,t5,t6,t7}
46	7	1.0	{t1,t2,t3,t4,t5,t6,t7}
47	5	0.02822222222222222	{t3,t4,t5,t6,t7}
48	6	0.09655555555555556	{t1,t3,t4,t5,t6,t7}
49	3	0.02677777777777778	{t2,t6,t7}
50	4	0.02388888888888889	{t1,t2,t6,t7}
51	2	0.08511111111111111	{t6,t7}
52	3	0.030555555555555555	{t1,t6,t7}
53	4	0.016666666666666666	{t2,t3,t6,t7}
54	5	0.026222222222222223	{t1,t2,t3,t6,t7}
55	3	0.02688888888888889	{t3,t6,t7}
56	4	0.02277777777777778	{t1,t3,t6,t7}
57	4	0.021	{t2,t4,t6,t7}
58	5	0.03388888888888889	{t1,t2,t4,t6,t7}
59	3	0.027333333333333334	{t4,t6,t7}
60	4	0.023444444444444445	{t1,t4,t6,t7}
61	5	0.030222222222222223	{t2,t3,t4,t6,t7}
62	6	0.09544444444444444	{t1,t2,t3,t4,t6,t7}
63	4	0.020777777777777777	{t3,t4,t6,t7}
64	5	0.030444444444444444	{t1,t3,t4,t6,t7}
65	2	0.09677777777777778	{t2,t5}
66	3	0.03611111111111111	{t1,t2,t5}
67	1	1.0	{t5}
68	2	0.08933333333333333	{t1,t5}
69	3	0.03144444444444444	{t2,t3,t5}
70	4	0.021777777777777778	{t1,t2,t3,t5}
71	2	0.08433333333333333	{t3,t5}
72	3	0.027	{t1,t3,t5}
73	3	0.029444444444444443	{t2,t4,t5}
74	4	0.022333333333333334	{t1,t2,t4,t5}
75	2	0.09033333333333333	{t4,t5}
76	3	0.030222222222222223	{t1,t4,t5}
77	4	0.022	{t2,t3,t4,t5}
78	5	0.028555555555555556	{t1,t2,t3,t4,t5}
79	3	0.03077777777777778	{t3,t4,t5}
80	4	0.02188888888888889	{t1,t3,t4,t5}
81	1	1.0	{t2}
82	2	0.09033333333333333	{t1,t2}
83	1	1.0	{t1}
84	2	0.09011111111111111	{t2,t3}
85	3	0.028888888888888888	{t1,t2,t3}
